Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #02-06 ,1,90,Strata,880000,-,9778,908,2013-12,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529868,East Region,Tampines
EASTVALE,35 Pasir Ris Drive 3  #06-01 ,1,112,Strata,1000000,-,8929,829,2013-12,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris
THE EDEN AT TAMPINES,23 Tampines Street 34  #09-09 ,1,80,Strata,770000,-,9625,894,2013-12,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #07-02 ,1,111,Strata,1040000,-,9369,870,2013-12,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #02-10 ,1,94,Strata,900000,-,9574,889,2013-12,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529233,East Region,Tampines
WHITEWATER,31 Pasir Ris Street 72  #06-23 ,1,106,Strata,980000,-,9245,859,2013-11,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518769,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #03-07 ,1,111,Strata,1030000,-,9279,862,2013-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
WHITEWATER,21 Pasir Ris Street 72  #07-01 ,1,106,Strata,975000,-,9198,855,2013-11,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518764,East Region,Pasir Ris
THE EDEN AT TAMPINES,23 Tampines Street 34  #04-10 ,1,94,Strata,890000,-,9468,880,2013-11,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
WHITEWATER,27 Pasir Ris Street 72  #13-14 ,1,107,Strata,955000,-,8925,829,2013-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518767,East Region,Pasir Ris
PINEVALE,2 Tampines Street 73  #03-03 ,1,120,Strata,1025000,-,8542,794,2013-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528823,East Region,Tampines
THE ESPARIS,9A Pasir Ris Drive 4  #02-19 ,1,136,Strata,1100000,-,8088,751,2013-10,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519463,East Region,Pasir Ris
EASTVALE,35 Pasir Ris Drive 3  #03-04 ,1,110,Strata,1020000,-,9273,861,2013-10,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris
WHITEWATER,21 Pasir Ris Street 72  #03-04 ,1,105,Strata,960000,-,9143,849,2013-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
THE EDEN AT TAMPINES,31 Tampines Street 34  #07-33 ,1,115,Strata,1078000,-,9374,871,2013-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529237,East Region,Tampines
PINEVALE,8 Tampines Street 73  #09-04 ,1,119,Strata,1010000,-,8487,788,2013-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528826,East Region,Tampines
WHITEWATER,33 Pasir Ris Street 72  #06-28 ,1,119,Strata,1060000,-,8908,828,2013-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518770,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #02-08 ,1,126,Strata,1080000,-,8571,796,2013-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
PINEVALE,6 Tampines Street 73  #13-04 ,1,119,Strata,1010000,-,8487,788,2013-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528825,East Region,Tampines
WHITEWATER,21 Pasir Ris Street 72  #13-03 ,1,89,Strata,870000,-,9775,908,2013-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518764,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #15-27 ,1,110,Strata,950000,-,8636,802,2013-09,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #03-08 ,1,126,Strata,1150000,-,9127,848,2013-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #09-02 ,1,111,Strata,1070000,-,9640,896,2013-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
WHITEWATER,27 Pasir Ris Street 72  #01-14 ,1,117,Strata,980000,-,8376,778,2013-09,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518767,East Region,Pasir Ris
THE EDEN AT TAMPINES,21 Tampines Street 34  #08-04 ,1,110,Strata,1070000,-,9727,904,2013-09,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
THE ESPARIS,9A Pasir Ris Drive 4  #04-17 ,1,110,Strata,1000000,-,9091,845,2013-09,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519463,East Region,Pasir Ris
THE EDEN AT TAMPINES,21 Tampines Street 34  #08-01 ,1,94,Strata,870000,-,9255,860,2013-09,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529232,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #11-02 ,1,158,Strata,1300000,-,8228,764,2013-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529865,East Region,Tampines
WHITEWATER,33 Pasir Ris Street 72  #01-26 ,1,117,Strata,985000,-,8419,782,2013-08,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518770,East Region,Pasir Ris
WHITEWATER,23 Pasir Ris Street 72  #11-07 ,1,106,Strata,940000,-,8868,824,2013-08,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518765,East Region,Pasir Ris
PINEVALE,2 Tampines Street 73  #11-02 ,1,119,Strata,1030000,-,8655,804,2013-08,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528823,East Region,Tampines
WHITEWATER,31 Pasir Ris Street 72  #09-24 ,1,106,Strata,950000,-,8962,833,2013-08,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518769,East Region,Pasir Ris
THE EDEN AT TAMPINES,25 Tampines Street 34  #10-17 ,1,189,Strata,1550000,-,8201,762,2013-08,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529234,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #05-02 ,1,111,Strata,1060000,-,9550,887,2013-07,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
PINEVALE,10 Tampines Street 73  #09-02 ,1,120,Strata,985000,-,8208,763,2013-07,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #02-07 ,1,111,Strata,960000,-,8649,803,2013-07,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529863,East Region,Tampines
WHITEWATER,33 Pasir Ris Street 72  #13-28 ,1,117,Strata,1065000,-,9103,846,2013-07,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #14-28 ,1,117,Strata,1108000,-,9470,880,2013-07,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518770,East Region,Pasir Ris
THE ESPARIS,7 Pasir Ris Drive 4  #08-04 ,1,120,Strata,1070000,-,8917,828,2013-07,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519459,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #02-06 ,1,90,Strata,880000,-,9778,908,2013-07,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines
THE EDEN AT TAMPINES,31 Tampines Street 34  #02-32 ,1,138,Strata,1200000,-,8696,808,2013-06,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529237,East Region,Tampines
WHITEWATER,21 Pasir Ris Street 72  #02-01 ,1,106,Strata,950000,-,8962,833,2013-06,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
PINEVALE,6 Tampines Street 73  #10-04 ,1,119,Strata,1040000,-,8739,812,2013-06,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528825,East Region,Tampines
EASTVALE,35 Pasir Ris Drive 3  #10-06 ,1,119,Strata,1138000,-,9563,888,2013-06,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519493,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #01-03 ,1,130,Strata,968000,-,7446,692,2013-06,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #10-06 ,1,90,Strata,925000,-,10278,955,2013-06,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines
WHITEWATER,29 Pasir Ris Street 72  #15-19 ,1,111,Strata,980000,-,8829,820,2013-05,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
PINEVALE,12 Tampines Street 73  #10-03 ,1,129,Strata,980000,-,7597,706,2013-05,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528828,East Region,Tampines
WHITEWATER,31 Pasir Ris Street 72  #09-21 ,1,112,Strata,1000000,-,8929,829,2013-05,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518769,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #09-28 ,1,119,Strata,1025000,-,8613,800,2013-05,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518770,East Region,Pasir Ris
EASTVALE,39 Pasir Ris Drive 3  #02-04 ,1,99,Strata,940000,-,9495,882,2013-05,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519495,East Region,Pasir Ris
THE EDEN AT TAMPINES,31 Tampines Street 34  #03-33 ,1,115,Strata,1040000,-,9043,840,2013-04,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529237,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #05-07 ,1,111,Strata,1045000,-,9414,875,2013-04,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines
EASTVALE,33 Pasir Ris Drive 3  #06-08 ,1,113,Strata,988000,-,8743,812,2013-04,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
THE ESPARIS,7A Pasir Ris Drive 4  #06-07 ,1,109,Strata,940000,-,8624,801,2013-04,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519460,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #08-25 ,1,107,Strata,980000,-,9159,851,2013-04,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518770,East Region,Pasir Ris
WHITEWATER,21 Pasir Ris Street 72  #11-03 ,1,89,Strata,870000,-,9775,908,2013-04,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
THE EDEN AT TAMPINES,23 Tampines Street 34  #06-08 ,1,94,Strata,948000,-,10085,937,2013-04,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #01-07 ,1,145,Strata,1128000,-,7779,723,2013-04,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529868,East Region,Tampines
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #11-01 ,1,128,Strata,1178000,-,9203,855,2013-04,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
EASTVALE,31 Pasir Ris Drive 3  #06-02 ,1,111,Strata,1090000,-,9820,912,2013-04,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #07-17 ,1,112,Strata,1025000,-,9152,850,2013-03,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #05-03 ,1,90,Strata,915000,-,10167,945,2013-03,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
PINEVALE,2 Tampines Street 73  #14-02 ,1,119,Strata,1008888,-,8478,788,2013-02,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528823,East Region,Tampines
EASTVALE,33 Pasir Ris Drive 3  #05-01 ,1,102,Strata,900000,-,8824,820,2013-02,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #14-13 ,1,111,Strata,945000,-,8514,791,2013-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
THE ESPARIS,9A Pasir Ris Drive 4  #03-18 ,1,110,Strata,965000,-,8773,815,2013-02,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519463,East Region,Pasir Ris
THE EDEN AT TAMPINES,27 Tampines Street 34  #05-24 ,1,116,Strata,1020000,-,8793,817,2013-01,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529235,East Region,Tampines
EASTVALE,31 Pasir Ris Drive 3  #12-06 ,1,104,Strata,1080000,-,10385,965,2013-01,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519491,East Region,Pasir Ris
THE ESPARIS,9 Pasir Ris Drive 4  #05-12 ,1,110,Strata,950000,-,8636,802,2013-01,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519462,East Region,Pasir Ris
PINEVALE,4 Tampines Street 73  #09-03 ,1,120,Strata,970000,-,8083,751,2013-01,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528824,East Region,Tampines
WHITEWATER,29 Pasir Ris Street 72  #12-17 ,1,112,Strata,1000000,-,8929,829,2013-01,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
WHITEWATER,23 Pasir Ris Street 72  #08-08 ,1,106,Strata,990000,-,9340,868,2013-01,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518765,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #08-04 ,1,116,Strata,1020000,-,8793,817,2013-01,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
THE EDEN AT TAMPINES,27 Tampines Street 34  #08-23 ,1,116,Strata,1075000,-,9267,861,2013-01,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529235,East Region,Tampines
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #03-06 ,1,90,Strata,888000,-,9867,917,2013-01,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines
PINEVALE,4 Tampines Street 73  #11-03 ,1,120,Strata,995000,-,8292,770,2013-01,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528824,East Region,Tampines
THE ESPARIS,9B Pasir Ris Drive 4  #05-26 ,1,120,Strata,1040000,-,8667,805,2013-01,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519464,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #04-06 ,1,90,Strata,900000,-,10000,929,2013-01,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines
WHITEWATER,27 Pasir Ris Street 72  #04-16 ,1,126,Strata,1150000,-,9127,848,2013-01,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518767,East Region,Pasir Ris
EASTVALE,31 Pasir Ris Drive 3  #08-06 ,1,102,Strata,970000,-,9510,883,2013-01,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
THE EDEN AT TAMPINES,23 Tampines Street 34  #05-11 ,1,115,Strata,1065000,-,9261,860,2013-01,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529233,East Region,Tampines
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #01-04 ,1,148,Strata,1150000,-,7770,722,2013-01,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #06-14 ,1,115,Strata,1013000,-,8809,818,2012-12,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529233,East Region,Tampines
WHITEWATER,21 Pasir Ris Street 72  #06-01 ,1,106,Strata,978000,-,9226,857,2012-12,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #11-26 ,1,106,Strata,975000,-,9198,855,2012-12,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #07-07 ,1,111,Strata,1015000,-,9144,850,2012-12,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines
PINEVALE,6 Tampines Street 73  #02-01 ,1,120,Strata,923000,-,7692,715,2012-12,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528825,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #01-03 ,1,130,Strata,890000,-,6846,636,2012-12,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines
PINEVALE,6 Tampines Street 73  #08-04 ,1,119,Strata,950000,-,7983,742,2012-12,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528825,East Region,Tampines
THE ESPARIS,7A Pasir Ris Drive 4  #01-06 ,1,117,Strata,942500,-,8056,748,2012-12,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519460,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #08-03 ,1,90,Strata,868000,-,9644,896,2012-12,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
EASTVALE,35 Pasir Ris Drive 3  #07-07 ,1,120,Strata,1010000,-,8417,782,2012-12,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #06-01 ,1,128,Strata,1190000,-,9297,864,2012-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
EASTVALE,31 Pasir Ris Drive 3  #06-06 ,1,102,Strata,938000,-,9196,854,2012-11,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
EASTVALE,39 Pasir Ris Drive 3  #06-02 ,1,120,Strata,992000,-,8267,768,2012-11,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519495,East Region,Pasir Ris
THE ESPARIS,7A Pasir Ris Drive 4  #04-06 ,1,109,Strata,916000,-,8404,781,2012-11,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519460,East Region,Pasir Ris
THE ESPARIS,7 Pasir Ris Drive 4  #10-02 ,1,109,Strata,945000,-,8670,805,2012-11,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519459,East Region,Pasir Ris
WHITEWATER,25 Pasir Ris Street 72  #03-09 ,1,106,Strata,930000,-,8774,815,2012-11,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518766,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #10-08 ,1,126,Strata,1150000,-,9127,848,2012-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #04-03 ,1,94,Strata,900000,-,9574,889,2012-11,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
THE ESPARIS,9 Pasir Ris Drive 4  #05-11 ,1,110,Strata,935000,-,8500,790,2012-11,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519462,East Region,Pasir Ris
EASTVALE,39 Pasir Ris Drive 3  #06-03 ,1,120,Strata,970000,-,8083,751,2012-11,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519495,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #05-14 ,1,106,Strata,925000,-,8726,811,2012-11,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
EASTVALE,35 Pasir Ris Drive 3  #03-02 ,1,111,Strata,910000,-,8198,762,2012-11,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #13-25 ,1,105,Strata,950000,-,9048,841,2012-11,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #07-06 ,1,90,Strata,868000,-,9644,896,2012-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #07-03 ,1,90,Strata,873000,-,9700,901,2012-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #03-13 ,1,126,Strata,1160000,-,9206,855,2012-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
THE ESPARIS,7A Pasir Ris Drive 4  #01-08 ,1,150,Strata,1080000,-,7200,669,2012-10,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519460,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #10-26 ,1,106,Strata,940000,-,8868,824,2012-10,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
THE ESPARIS,7 Pasir Ris Drive 4  #08-02 ,1,109,Strata,930000,-,8532,793,2012-10,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519459,East Region,Pasir Ris
THE ESPARIS,9B Pasir Ris Drive 4  #08-26 ,1,120,Strata,1038000,-,8650,804,2012-10,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519464,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #05-07 ,1,111,Strata,1000000,-,9009,837,2012-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
PINEVALE,2 Tampines Street 73  #09-01 ,1,119,Strata,980000,-,8235,765,2012-10,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528823,East Region,Tampines
